"restaurant_name","city","restaurant_type","swiggy_rating","zomato_rating","rating_gap","better_rated"
"Restaurant_1565","Hyderabad","Cloud Kitchen","3.8","3.7","0.1","Swiggy higher"
"Restaurant_1155","Delhi","Cafe","3.9","3.8","0.1","Swiggy higher"
"Restaurant_348","Mumbai","Cafe","4.1","4.2","0.1","Zomato higher"
"Restaurant_2041","Kolkata","Fine Dine","3.7","3.8","0.1","Zomato higher"
"Restaurant_2042","Kolkata","Fine Dine","4.0","4.1","0.1","Zomato higher"
"Restaurant_242","Mumbai","Fine Dine","3.9","4.0","0.1","Zomato higher"
"Restaurant_241","Mumbai","Qsr (Quick Service)","3.9","4.0","0.1","Zomato higher"
"Restaurant_237","Mumbai","Fine Dine","4.0","4.1","0.1","Zomato higher"
"Restaurant_1152","Delhi","Food Truck","4.0","3.9","0.1","Swiggy higher"
"Restaurant_865","Bangalore","Casual Dining","4.4","4.5","0.1","Zomato higher"
"Restaurant_234","Mumbai","Casual Dining","4.2","4.3","0.1","Zomato higher"
"Restaurant_232","Mumbai","Casual Dining","4.3","4.2","0.1","Swiggy higher"
"Restaurant_225","Mumbai","Cafe","4.0","3.9","0.1","Swiggy higher"
"Restaurant_1551","Hyderabad","Casual Dining","4.2","4.3","0.1","Zomato higher"
"Restaurant_2043","Kolkata","Casual Dining","3.9","4.0","0.1","Zomato higher"
"Restaurant_1548","Hyderabad","Qsr (Quick Service)","4.1","4.2","0.1","Zomato higher"
"Restaurant_878","Delhi","Cafe","3.9","3.8","0.1","Swiggy higher"
"Restaurant_754","Bangalore","Casual Dining","4.1","4.0","0.1","Swiggy higher"
"Restaurant_343","Mumbai","Fine Dine","3.5","3.6","0.1","Zomato higher"
"Restaurant_1653","Hyderabad","Food Truck","3.9","3.8","0.1","Swiggy higher"
"Restaurant_1003","Delhi","Qsr (Quick Service)","3.6","3.5","0.1","Swiggy higher"
"Restaurant_1077","Delhi","Food Truck","4.0","3.9","0.1","Swiggy higher"
"Restaurant_2242","Ahmedabad","Fine Dine","3.8","3.7","0.1","Swiggy higher"
"Restaurant_2099","Kolkata","Food Truck","4.5","4.4","0.1","Swiggy higher"
"Restaurant_1538","Hyderabad","Fine Dine","3.7","3.6","0.1","Swiggy higher"
"Restaurant_2245","Ahmedabad","Cloud Kitchen","4.3","4.4","0.1","Zomato higher"
"Restaurant_342","Mumbai","Fine Dine","4.1","4.0","0.1","Swiggy higher"
"Restaurant_341","Mumbai","Cafe","4.0","3.9","0.1","Swiggy higher"
"Restaurant_884","Delhi","Cloud Kitchen","3.7","3.8","0.1","Zomato higher"
"Restaurant_2011","Kolkata","Food Truck","4.0","3.9","0.1","Swiggy higher"
"Restaurant_2103","Kolkata","Cafe","3.6","3.7","0.1","Zomato higher"
"Restaurant_216","Mumbai","Cloud Kitchen","4.1","4.0","0.1","Swiggy higher"
"Restaurant_2252","Ahmedabad","Cafe","4.1","4.2","0.1","Zomato higher"
"Restaurant_214","Mumbai","Cloud Kitchen","4.2","4.3","0.1","Zomato higher"
"Restaurant_2254","Ahmedabad","Fine Dine","3.9","4.0","0.1","Zomato higher"
"Restaurant_97","Mumbai","Food Truck","3.9","3.8","0.1","Swiggy higher"
"Restaurant_212","Mumbai","Fine Dine","3.9","3.8","0.1","Swiggy higher"
"Restaurant_708","Bangalore","Cafe","3.9","3.8","0.1","Swiggy higher"
"Restaurant_2258","Ahmedabad","Qsr (Quick Service)","4.1","4.2","0.1","Zomato higher"
"Restaurant_776","Bangalore","Cloud Kitchen","3.9","4.0","0.1","Zomato higher"
"Restaurant_94","Mumbai","Food Truck","3.6","3.5","0.1","Swiggy higher"
"Restaurant_893","Delhi","Qsr (Quick Service)","3.9","3.8","0.1","Swiggy higher"
"Restaurant_1410","Pune","Fine Dine","3.8","3.7","0.1","Swiggy higher"
"Restaurant_777","Bangalore","Casual Dining","3.8","3.7","0.1","Swiggy higher"
"Restaurant_1211","Delhi","Fine Dine","4.1","4.0","0.1","Swiggy higher"
"Restaurant_894","Delhi","Cloud Kitchen","4.1","4.0","0.1","Swiggy higher"
"Restaurant_2459","Lucknow","Cafe","4.1","4.0","0.1","Swiggy higher"
"Restaurant_1231","Delhi","Casual Dining","4.0","4.1","0.1","Zomato higher"
"Restaurant_2110","Kolkata","Casual Dining","4.0","4.1","0.1","Zomato higher"
"Restaurant_1636","Hyderabad","Casual Dining","4.1","4.0","0.1","Swiggy higher"
"Restaurant_1406","Pune","Fine Dine","3.6","3.7","0.1","Zomato higher"
"Restaurant_1232","Delhi","Qsr (Quick Service)","4.4","4.3","0.1","Swiggy higher"
"Restaurant_2272","Ahmedabad","Cafe","3.7","3.6","0.1","Swiggy higher"
"Restaurant_420","Mumbai","Fine Dine","3.6","3.5","0.1","Swiggy higher"
"Restaurant_2274","Ahmedabad","Casual Dining","3.6","3.5","0.1","Swiggy higher"
"Restaurant_431","Mumbai","Food Truck","4.2","4.1","0.1","Swiggy higher"
"Restaurant_1440","Pune","Cafe","3.8","3.9","0.1","Zomato higher"
"Restaurant_1405","Pune","Qsr (Quick Service)","4.7","4.6","0.1","Swiggy higher"
"Restaurant_1361","Pune","Food Truck","4.3","4.4","0.1","Zomato higher"
"Restaurant_2279","Ahmedabad","Qsr (Quick Service)","4.0","4.1","0.1","Zomato higher"
"Restaurant_1525","Hyderabad","Cloud Kitchen","4.0","4.1","0.1","Zomato higher"
"Restaurant_200","Mumbai","Food Truck","4.1","4.0","0.1","Swiggy higher"
"Restaurant_740","Bangalore","Cloud Kitchen","3.6","3.7","0.1","Zomato higher"
"Restaurant_789","Bangalore","Food Truck","3.7","3.6","0.1","Swiggy higher"
"Restaurant_899","Delhi","Food Truck","4.0","4.1","0.1","Zomato higher"
"Restaurant_110","Mumbai","Food Truck","4.2","4.1","0.1","Swiggy higher"
"Restaurant_2119","Kolkata","Food Truck","4.4","4.3","0.1","Swiggy higher"
"Restaurant_2470","Lucknow","Cloud Kitchen","3.8","3.7","0.1","Swiggy higher"
"Restaurant_2288","Jaipur","Fine Dine","3.8","3.7","0.1","Swiggy higher"
"Restaurant_1513","Hyderabad","Cloud Kitchen","3.9","4.0","0.1","Zomato higher"
"Restaurant_907","Delhi","Fine Dine","3.9","3.8","0.1","Swiggy higher"
"Restaurant_912","Delhi","Fine Dine","3.9","4.0","0.1","Zomato higher"
"Restaurant_194","Mumbai","Fine Dine","4.5","4.4","0.1","Swiggy higher"
"Restaurant_2293","Jaipur","Food Truck","4.0","4.1","0.1","Zomato higher"
"Restaurant_2294","Jaipur","Fine Dine","4.5","4.4","0.1","Swiggy higher"
"Restaurant_193","Mumbai","Qsr (Quick Service)","3.5","3.6","0.1","Zomato higher"
"Restaurant_2499","Lucknow","Cafe","4.2","4.1","0.1","Swiggy higher"
"Restaurant_2297","Jaipur","Fine Dine","4.2","4.1","0.1","Swiggy higher"
"Restaurant_327","Mumbai","Qsr (Quick Service)","3.7","3.8","0.1","Zomato higher"
"Restaurant_40","Mumbai","Food Truck","4.6","4.5","0.1","Swiggy higher"
"Restaurant_1381","Pune","Cloud Kitchen","3.9","4.0","0.1","Zomato higher"
"Restaurant_2435","Lucknow","Casual Dining","4.2","4.3","0.1","Zomato higher"
"Restaurant_791","Bangalore","Qsr (Quick Service)","3.8","3.9","0.1","Zomato higher"
"Restaurant_2023","Kolkata","Cafe","4.0","3.9","0.1","Swiggy higher"
"Restaurant_2299","Jaipur","Food Truck","4.1","4.0","0.1","Swiggy higher"
"Restaurant_614","Bangalore","Cafe","3.6","3.5","0.1","Swiggy higher"
"Restaurant_711","Bangalore","Casual Dining","4.3","4.4","0.1","Zomato higher"
"Restaurant_1135","Delhi","Food Truck","3.7","3.8","0.1","Zomato higher"
"Restaurant_605","Bangalore","Fine Dine","4.2","4.3","0.1","Zomato higher"
"Restaurant_1398","Pune","Cloud Kitchen","4.1","4.0","0.1","Swiggy higher"
"Restaurant_1505","Hyderabad","Cloud Kitchen","4.3","4.2","0.1","Swiggy higher"
"Restaurant_601","Bangalore","Cafe","3.5","3.6","0.1","Zomato higher"
"Restaurant_1314","Pune","Casual Dining","3.6","3.5","0.1","Swiggy higher"
"Restaurant_2377","Jaipur","Qsr (Quick Service)","4.7","4.6","0.1","Swiggy higher"
"Restaurant_1797","Chennai","Cafe","4.0","4.1","0.1","Zomato higher"
"Restaurant_1614","Hyderabad","Cafe","3.9","4.0","0.1","Zomato higher"
"Restaurant_599","Bangalore","Cafe","3.8","3.9","0.1","Zomato higher"
"Restaurant_503","Bangalore","Cloud Kitchen","4.2","4.2","0.0","Zomato higher"
"Restaurant_65","Mumbai","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_1704","Hyderabad","Qsr (Quick Service)","4.2","4.2","0.0","Zomato higher"
"Restaurant_1384","Pune","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_424","Mumbai","Food Truck","3.4","3.4","0.0","Zomato higher"
"Restaurant_129","Mumbai","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_2022","Kolkata","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_64","Mumbai","Food Truck","4.1","4.1","0.0","Zomato higher"
"Restaurant_415","Mumbai","Qsr (Quick Service)","3.6","3.6","0.0","Zomato higher"
"Restaurant_406","Mumbai","Cloud Kitchen","3.8","3.8","0.0","Zomato higher"
"Restaurant_92","Mumbai","Food Truck","3.8","3.8","0.0","Zomato higher"
"Restaurant_2039","Kolkata","Food Truck","3.6","3.6","0.0","Zomato higher"
"Restaurant_390","Mumbai","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_1687","Hyderabad","Qsr (Quick Service)","4.3","4.3","0.0","Zomato higher"
"Restaurant_2047","Kolkata","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_733","Bangalore","Cloud Kitchen","3.9","3.9","0.0","Zomato higher"
"Restaurant_380","Mumbai","Qsr (Quick Service)","4.4","4.4","0.0","Zomato higher"
"Restaurant_742","Bangalore","Fine Dine","4.3","4.3","0.0","Zomato higher"
"Restaurant_1214","Delhi","Food Truck","3.8","3.8","0.0","Zomato higher"
"Restaurant_2056","Kolkata","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_2057","Kolkata","Cafe","4.3","4.3","0.0","Zomato higher"
"Restaurant_2418","Lucknow","Food Truck","4.3","4.3","0.0","Zomato higher"
"Restaurant_2065","Kolkata","Casual Dining","3.9","3.9","0.0","Zomato higher"
"Restaurant_1353","Pune","Casual Dining","4.2","4.2","0.0","Zomato higher"
"Restaurant_746","Bangalore","Fine Dine","4.2","4.2","0.0","Zomato higher"
"Restaurant_2417","Lucknow","Cafe","3.2","3.2","0.0","Zomato higher"
"Restaurant_1669","Hyderabad","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_1220","Delhi","Qsr (Quick Service)","3.9","3.9","0.0","Zomato higher"
"Restaurant_363","Mumbai","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_1660","Hyderabad","Qsr (Quick Service)","3.7","3.7","0.0","Zomato higher"
"Restaurant_2082","Kolkata","Cafe","4.4","4.4","0.0","Zomato higher"
"Restaurant_356","Mumbai","Cloud Kitchen","4.0","4.0","0.0","Zomato higher"
"Restaurant_2089","Kolkata","Fine Dine","3.7","3.7","0.0","Zomato higher"
"Restaurant_2465","Lucknow","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_1659","Hyderabad","Qsr (Quick Service)","3.9","3.9","0.0","Zomato higher"
"Restaurant_2093","Kolkata","Cafe","3.8","3.8","0.0","Zomato higher"
"Restaurant_1226","Delhi","Cafe","4.5","4.5","0.0","Zomato higher"
"Restaurant_770","Bangalore","Fine Dine","4.2","4.2","0.0","Zomato higher"
"Restaurant_2394","Jaipur","Qsr (Quick Service)","4.5","4.5","0.0","Zomato higher"
"Restaurant_1382","Pune","Casual Dining","4.2","4.2","0.0","Zomato higher"
"Restaurant_784","Bangalore","Food Truck","4.4","4.4","0.0","Zomato higher"
"Restaurant_2413","Lucknow","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_786","Bangalore","Food Truck","3.8","3.8","0.0","Zomato higher"
"Restaurant_1621","Hyderabad","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_795","Bangalore","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_973","Delhi","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_324","Mumbai","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_976","Delhi","Fine Dine","3.9","3.9","0.0","Zomato higher"
"Restaurant_1240","Delhi","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_323","Mumbai","Fine Dine","3.9","3.9","0.0","Zomato higher"
"Restaurant_819","Bangalore","Cloud Kitchen","4.0","4.0","0.0","Zomato higher"
"Restaurant_1315","Pune","Fine Dine","4.0","4.0","0.0","Zomato higher"
"Restaurant_825","Bangalore","Cafe","4.1","4.1","0.0","Zomato higher"
"Restaurant_1434","Pune","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_1431","Pune","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_1430","Pune","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_1594","Hyderabad","Food Truck","3.5","3.5","0.0","Zomato higher"
"Restaurant_2154","Ahmedabad","Cloud Kitchen","3.8","3.8","0.0","Zomato higher"
"Restaurant_835","Bangalore","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_2162","Ahmedabad","Cafe","4.3","4.3","0.0","Zomato higher"
"Restaurant_2163","Ahmedabad","Casual Dining","4.4","4.4","0.0","Zomato higher"
"Restaurant_2165","Ahmedabad","Food Truck","3.6","3.6","0.0","Zomato higher"
"Restaurant_2167","Ahmedabad","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_38","Mumbai","Cafe","4.2","4.2","0.0","Zomato higher"
"Restaurant_838","Bangalore","Cafe","4.3","4.3","0.0","Zomato higher"
"Restaurant_36","Mumbai","Casual Dining","3.4","3.4","0.0","Zomato higher"
"Restaurant_1581","Hyderabad","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_289","Mumbai","Cloud Kitchen","3.8","3.8","0.0","Zomato higher"
"Restaurant_2185","Ahmedabad","Cafe","3.4","3.4","0.0","Zomato higher"
"Restaurant_1578","Hyderabad","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_1337","Pune","Cafe","4.1","4.1","0.0","Zomato higher"
"Restaurant_1183","Delhi","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_265","Mumbai","Cloud Kitchen","4.4","4.4","0.0","Zomato higher"
"Restaurant_841","Bangalore","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_1167","Delhi","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_2203","Ahmedabad","Cafe","4.0","4.0","0.0","Zomato higher"
"Restaurant_262","Mumbai","Cloud Kitchen","3.8","3.8","0.0","Zomato higher"
"Restaurant_1259","Pune","Qsr (Quick Service)","3.4","3.4","0.0","Zomato higher"
"Restaurant_853","Bangalore","Cloud Kitchen","4.4","4.4","0.0","Zomato higher"
"Restaurant_35","Mumbai","Cloud Kitchen","3.7","3.7","0.0","Zomato higher"
"Restaurant_1260","Pune","Qsr (Quick Service)","4.1","4.1","0.0","Zomato higher"
"Restaurant_257","Mumbai","Fine Dine","4.6","4.6","0.0","Zomato higher"
"Restaurant_1571","Hyderabad","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_256","Mumbai","Qsr (Quick Service)","4.1","4.1","0.0","Zomato higher"
"Restaurant_2222","Ahmedabad","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_1557","Hyderabad","Cloud Kitchen","4.0","4.0","0.0","Zomato higher"
"Restaurant_243","Mumbai","Food Truck","4.3","4.3","0.0","Zomato higher"
"Restaurant_2234","Ahmedabad","Fine Dine","3.7","3.7","0.0","Zomato higher"
"Restaurant_7","Mumbai","Cloud Kitchen","4.0","4.0","0.0","Zomato higher"
"Restaurant_2405","Lucknow","Fine Dine","4.1","4.1","0.0","Zomato higher"
"Restaurant_1151","Delhi","Cafe","3.8","3.8","0.0","Zomato higher"
"Restaurant_1266","Pune","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_2243","Ahmedabad","Cafe","4.2","4.2","0.0","Zomato higher"
"Restaurant_219","Mumbai","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_882","Delhi","Fine Dine","4.0","4.0","0.0","Zomato higher"
"Restaurant_2249","Ahmedabad","Fine Dine","4.1","4.1","0.0","Zomato higher"
"Restaurant_891","Delhi","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_2257","Ahmedabad","Casual Dining","3.6","3.6","0.0","Zomato higher"
"Restaurant_1091","Delhi","Cloud Kitchen","4.2","4.2","0.0","Zomato higher"
"Restaurant_2263","Ahmedabad","Cafe","4.2","4.2","0.0","Zomato higher"
"Restaurant_33","Mumbai","Fine Dine","3.7","3.7","0.0","Zomato higher"
"Restaurant_1271","Pune","Fine Dine","3.9","3.9","0.0","Zomato higher"
"Restaurant_1272","Pune","Cafe","4.1","4.1","0.0","Zomato higher"
"Restaurant_1058","Delhi","Fine Dine","3.6","3.6","0.0","Zomato higher"
"Restaurant_30","Mumbai","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_1073","Delhi","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_206","Mumbai","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_895","Delhi","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_2276","Ahmedabad","Cafe","4.1","4.1","0.0","Zomato higher"
"Restaurant_1404","Pune","Cloud Kitchen","3.9","3.9","0.0","Zomato higher"
"Restaurant_1522","Hyderabad","Cafe","3.4","3.4","0.0","Zomato higher"
"Restaurant_1403","Pune","Cloud Kitchen","3.7","3.7","0.0","Zomato higher"
"Restaurant_1514","Hyderabad","Food Truck","3.8","3.8","0.0","Zomato higher"
"Restaurant_120","Mumbai","Cloud Kitchen","4.5","4.5","0.0","Zomato higher"
"Restaurant_29","Mumbai","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_1804","Chennai","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_74","Mumbai","Fine Dine","4.2","4.2","0.0","Zomato higher"
"Restaurant_612","Bangalore","Cafe","4.1","4.1","0.0","Zomato higher"
"Restaurant_610","Bangalore","Cafe","3.8","3.8","0.0","Zomato higher"
"Restaurant_615","Bangalore","Casual Dining","4.5","4.5","0.0","Zomato higher"
"Restaurant_1800","Chennai","Casual Dining","3.9","3.9","0.0","Zomato higher"
"Restaurant_1796","Chennai","Fine Dine","3.7","3.7","0.0","Zomato higher"
"Restaurant_598","Bangalore","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_622","Bangalore","Qsr (Quick Service)","4.2","4.2","0.0","Zomato higher"
"Restaurant_1830","Chennai","Qsr (Quick Service)","4.3","4.3","0.0","Zomato higher"
"Restaurant_927","Delhi","Food Truck","4.3","4.3","0.0","Zomato higher"
"Restaurant_2432","Lucknow","Cloud Kitchen","4.2","4.2","0.0","Zomato higher"
"Restaurant_1792","Chennai","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_2385","Jaipur","Qsr (Quick Service)","4.1","4.1","0.0","Zomato higher"
"Restaurant_1843","Chennai","Casual Dining","4.1","4.1","0.0","Zomato higher"
"Restaurant_1785","Chennai","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_2313","Jaipur","Casual Dining","4.5","4.5","0.0","Zomato higher"
"Restaurant_1780","Chennai","Fine Dine","3.9","3.9","0.0","Zomato higher"
"Restaurant_2316","Jaipur","Qsr (Quick Service)","4.4","4.4","0.0","Zomato higher"
"Restaurant_185","Mumbai","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_1863","Chennai","Cloud Kitchen","4.4","4.4","0.0","Zomato higher"
"Restaurant_2391","Jaipur","Cloud Kitchen","4.5","4.5","0.0","Zomato higher"
"Restaurant_643","Bangalore","Casual Dining","3.9","3.9","0.0","Zomato higher"
"Restaurant_2483","Lucknow","Fine Dine","3.9","3.9","0.0","Zomato higher"
"Restaurant_2323","Jaipur","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_10","Mumbai","Casual Dining","3.7","3.7","0.0","Zomato higher"
"Restaurant_544","Bangalore","Cloud Kitchen","4.3","4.3","0.0","Zomato higher"
"Restaurant_2442","Lucknow","Food Truck","4.1","4.1","0.0","Zomato higher"
"Restaurant_1757","Chennai","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_1756","Chennai","Casual Dining","4.6","4.6","0.0","Zomato higher"
"Restaurant_538","Bangalore","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_2444","Lucknow","Qsr (Quick Service)","3.9","3.9","0.0","Zomato higher"
"Restaurant_1479","Pune","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_528","Bangalore","Casual Dining","4.2","4.2","0.0","Zomato higher"
"Restaurant_950","Delhi","Food Truck","4.3","4.3","0.0","Zomato higher"
"Restaurant_1748","Chennai","Qsr (Quick Service)","3.9","3.9","0.0","Zomato higher"
"Restaurant_1916","Chennai","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_674","Bangalore","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_1922","Chennai","Casual Dining","4.7","4.7","0.0","Zomato higher"
"Restaurant_675","Bangalore","Qsr (Quick Service)","4.1","4.1","0.0","Zomato higher"
"Restaurant_1925","Chennai","Fine Dine","3.8","3.8","0.0","Zomato higher"
"Restaurant_518","Bangalore","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_681","Bangalore","Casual Dining","4.5","4.5","0.0","Zomato higher"
"Restaurant_508","Bangalore","Cafe","3.8","3.8","0.0","Zomato higher"
"Restaurant_1940","Chennai","Casual Dining","3.5","3.5","0.0","Zomato higher"
"Restaurant_1725","Hyderabad","Food Truck","3.8","3.8","0.0","Zomato higher"
"Restaurant_1020","Delhi","Food Truck","4.0","4.0","0.0","Zomato higher"
"Restaurant_1951","Kolkata","Food Truck","4.5","4.5","0.0","Zomato higher"
"Restaurant_21","Mumbai","Cafe","4.4","4.4","0.0","Zomato higher"
"Restaurant_2347","Jaipur","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_1388","Pune","Casual Dining","4.0","4.0","0.0","Zomato higher"
"Restaurant_1030","Delhi","Qsr (Quick Service)","4.2","4.2","0.0","Zomato higher"
"Restaurant_1722","Hyderabad","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_1965","Kolkata","Fine Dine","4.2","4.2","0.0","Zomato higher"
"Restaurant_691","Bangalore","Qsr (Quick Service)","3.8","3.8","0.0","Zomato higher"
"Restaurant_955","Delhi","Food Truck","4.2","4.2","0.0","Zomato higher"
"Restaurant_1970","Kolkata","Casual Dining","3.8","3.8","0.0","Zomato higher"
"Restaurant_472","Bangalore","Cafe","3.9","3.9","0.0","Zomato higher"
"Restaurant_2356","Jaipur","Food Truck","3.6","3.6","0.0","Zomato higher"
"Restaurant_2357","Jaipur","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_133","Mumbai","Qsr (Quick Service)","4.1","4.1","0.0","Zomato higher"
"Restaurant_1985","Kolkata","Fine Dine","4.0","4.0","0.0","Zomato higher"
"Restaurant_1992","Kolkata","Food Truck","3.7","3.7","0.0","Zomato higher"
"Restaurant_449","Mumbai","Cafe","3.8","3.8","0.0","Zomato higher"
"Restaurant_2363","Jaipur","Qsr (Quick Service)","4.0","4.0","0.0","Zomato higher"
"Restaurant_1998","Kolkata","Qsr (Quick Service)","3.9","3.9","0.0","Zomato higher"
