restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,distance_from_city_center_km,opening_time,closing_time,days_operational,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed,swiggy_revenue_outlier_flag,zomato_revenue_outlier_flag,swiggy_orders_outlier_flag,zomato_orders_outlier_flag
REST001859,Restaurant_1859,Chennai,Chennai_Locality_13,Cafe,North Indian,4.6,12:00,23:00,1814,4.8,2195,4.6,3900,4.7,1191,Premium,42,42,35,28,21,20,36,29,215,206,202291,196276,197776,191950,63,37,Swiggy Better,Private Room; Alcohol; Dessert Bar; Bar; Family Friendly,5,FALSE,FALSE,FALSE,07-06-2018,2899,Normal,Normal,Normal,Normal
REST001860,Restaurant_1860,Chennai,Chennai_Locality_20,Fine Dine,Italian,1.8,09:00,23:00,2494,4.7,453,4.3,3086,4.5,1356,Luxury,30,30,25,17,16,15,21,13,189,173,215278,199399,212443,196804,52,48,Swiggy Better,Alcohol; Private Room; Dessert Bar,3,TRUE,TRUE,FALSE,29-09-2017,3150,Normal,Normal,Normal,Normal
REST001861,Restaurant_1861,Chennai,Chennai_Locality_17,Cafe,Thai; Mediterranean,12.9,12:00,23:00,2250,4,1544,4.1,3166,4.05,827,Premium,84,84,54,52,19,18,13,13,188,193,125935,130881,118039,122775,46,54,Zomato Better,Rooftop; Outdoor Seating; Dine-in; Bar; Family Friendly,5,FALSE,FALSE,TRUE,28-10-2016,3486,Normal,Normal,Normal,Normal
REST001862,Restaurant_1862,Chennai,Chennai_Locality_19,Casual Dining,Bakery,4.6,10:00,23:00,1560,4.6,4677,4.2,3430,4.4,294,Budget,42,42,40,33,23,21,25,25,251,229,56821,53187,51550,48378,52,48,Swiggy Better,WiFi; Rooftop; Parking,3,TRUE,FALSE,FALSE,14-03-2020,2253,Normal,Normal,Normal,Normal
REST001863,Restaurant_1863,Chennai,Chennai_Locality_19,Cloud Kitchen,Chinese,7,10:00,22:00,2040,4.4,1616,4.4,2756,4.4,764,Premium,55,55,35,35,24,23,13,21,337,337,195675,198250,186408,188982,56,44,Zomato Better,Live Music; Dessert Bar; Alcohol; Private Room; Smoking Area; WiFi; Rooftop; Parking,8,TRUE,TRUE,TRUE,15-04-2024,760,Normal,Normal,Normal,Normal
REST001864,Restaurant_1864,Chennai,Chennai_Locality_2,Fine Dine,Thai; Korean,5,07:00,22:00,3219,3.8,3705,5,272,4.4,590,Mid-Range,45,45,31,37,17,16,8,12,164,216,80310,107049,76620,102189,53,47,Zomato Better,WiFi; Private Room; Dessert Bar; Outdoor Seating,4,FALSE,TRUE,FALSE,04-01-2023,1227,Normal,Normal,Normal,Normal
REST001865,Restaurant_1865,Chennai,Chennai_Locality_16,Fine Dine,Thai,13.1,08:00,22:00,1641,4,3852,3.3,4970,3.65,1500,Luxury,85,85,54,43,13,18,15,6,146,121,190530,148830,184325,143687,44,56,Swiggy Better,Private Room; Takeaway; Family Friendly,3,TRUE,FALSE,TRUE,16-04-2023,1125,Normal,Normal,Normal,Normal
REST001866,Restaurant_1866,Chennai,Chennai_Locality_11,Fine Dine,Mughlai; Multi-Cuisine,14.8,10:00,23:00,3028,4,2253,4.3,504,4.15,712,Premium,94,94,46,49,15,16,20,12,169,182,102278,108850,94335,100296,49,51,Zomato Better,AC; Smoking Area; Outdoor Seating; Family Friendly; Takeaway; WiFi; Parking,7,FALSE,TRUE,FALSE,13-07-2021,1767,Normal,Normal,Normal,Normal
REST001867,Restaurant_1867,Chennai,Chennai_Locality_17,Cafe,Japanese; Mexican,6.8,08:00,23:00,3453,3.4,3684,4,3798,3.7,347,Mid-Range,54,54,32,26,17,21,8,12,180,212,51841,58115,46981,52391,47,53,Zomato Better,AC; Bar; Private Room; Family Friendly; Dine-in; Rooftop,6,TRUE,TRUE,TRUE,11-11-2024,550,Normal,Normal,Normal,Normal
REST001868,Restaurant_1868,Chennai,Chennai_Locality_14,Cafe,Street Food,11.7,09:00,23:00,3046,3.8,2387,4.4,1615,4.1,150,Budget,78,78,48,47,20,21,5,23,193,224,23160,26544,15633,17808,57,43,Zomato Better,AC; Parking; Vegan Options; WiFi; Rooftop,5,TRUE,FALSE,FALSE,14-03-2020,2253,Normal,Normal,Normal,Normal
REST001869,Restaurant_1869,Chennai,Chennai_Locality_9,Food Truck,Lebanese,9.2,12:00,22:00,822,4.6,1166,4,1376,4.3,924,Premium,66,66,32,39,17,21,35,21,122,106,93564,77375,89538,73877,55,45,Swiggy Better,Bar; Rooftop; Family Friendly; Alcohol; Parking,5,FALSE,FALSE,FALSE,10-11-2020,2012,Normal,Normal,Normal,Normal
REST001870,Restaurant_1870,Chennai,Chennai_Locality_5,Qsr (Quick Service),Bakery,4.3,09:00,22:00,1744,4.5,1832,4.1,1066,4.3,457,Mid-Range,41,41,40,45,19,18,33,22,250,228,92542,85440,87417,80766,52,48,Swiggy Better,Rooftop; Live Music; Bar; Parking; Dine-in,5,FALSE,FALSE,FALSE,21-02-2022,1544,Normal,Normal,Normal,Normal
REST001871,Restaurant_1871,Chennai,Chennai_Locality_19,Casual Dining,Italian,2.7,10:00,22:00,1766,4.4,4034,4.5,3601,4.45,1027,Premium,33,33,44,30,21,20,25,22,245,251,198775,206221,194733,202080,42,58,Zomato Better,Dine-in; Outdoor Seating; WiFi,3,FALSE,FALSE,TRUE,25-03-2023,1147,Normal,Normal,Normal,Normal
REST001872,Restaurant_1872,Chennai,Chennai_Locality_20,Cafe,Street Food; Cafe,9.2,11:00,23:00,1623,3.5,1843,3.6,1673,3.55,653,Mid-Range,66,66,35,43,22,20,8,13,154,158,78438,82539,73356,77325,56,44,Zomato Better,Rooftop; AC; Alcohol; Vegan Options; Smoking Area; Outdoor Seating; Parking; Takeaway,8,FALSE,TRUE,FALSE,15-01-2020,2312,Normal,Normal,Normal,Normal
REST001873,Restaurant_1873,Chennai,Chennai_Locality_12,Food Truck,Italian; Mediterranean,3.1,08:00,23:00,611,4.7,4951,4.2,1940,4.45,1132,Premium,35,35,25,29,19,18,39,10,122,109,111864,101178,109729,99270,60,40,Swiggy Better,Alcohol; WiFi; Vegan Options; AC; Dine-in; Live Music,6,TRUE,FALSE,FALSE,23-04-2024,752,Normal,Normal,Normal,Normal
REST001874,Restaurant_1874,Chennai,Chennai_Locality_5,Fine Dine,Japanese,15,10:00,23:00,661,4.1,473,4.2,3692,4.15,977,Premium,95,95,47,58,17,17,24,17,134,137,108661,111094,102296,104587,47,53,Zomato Better,Vegan Options; Family Friendly; Takeaway; Alcohol; Rooftop; Smoking Area; Dine-in; Parking,8,FALSE,FALSE,TRUE,18-06-2021,1792,Normal,Normal,Normal,Normal
REST001875,Restaurant_1875,Chennai,Chennai_Locality_16,Casual Dining,South Indian,4.6,10:00,22:00,2768,4.2,971,4,463,4.1,632,Mid-Range,42,42,34,38,20,18,21,13,260,248,131456,128523,125996,123315,48,52,Swiggy Better,Alcohol; WiFi; Rooftop; Vegan Options; Takeaway; Bar; Smoking Area,7,FALSE,FALSE,TRUE,18-05-2025,362,Normal,Normal,Normal,Normal
REST001876,Restaurant_1876,Chennai,Chennai_Locality_13,Casual Dining,Korean,4,10:00,22:00,1522,4,1680,4.4,4920,4.2,1277,Luxury,40,40,28,39,21,20,11,10,217,239,218916,244162,214576,239382,52,48,Zomato Better,Outdoor Seating; Alcohol; Dessert Bar; Bar; WiFi; Live Music,6,FALSE,TRUE,FALSE,26-12-2025,140,Normal,Normal,Normal,Normal
REST001877,Restaurant_1877,Chennai,Chennai_Locality_6,Cloud Kitchen,Biryani; Korean,11.9,12:00,23:00,1126,3.7,540,3.1,2199,3.4,1412,Luxury,79,79,54,49,23,26,12,10,256,214,278333,223604,268221,215151,64,36,Swiggy Better,Live Music; Private Room; WiFi; Parking; Smoking Area,5,FALSE,FALSE,FALSE,09-05-2019,2563,Normal,Normal,Normal,Normal
REST001878,Restaurant_1878,Chennai,Chennai_Locality_19,Fine Dine,South Indian,9.3,10:00,22:00,1851,4.1,3526,4.2,2528,4.15,925,Premium,66,66,43,41,18,13,11,10,154,157,116809,126345,111727,121164,55,45,Zomato Better,Family Friendly; Dine-in; Outdoor Seating; Smoking Area,4,FALSE,TRUE,FALSE,08-09-2016,3536,Normal,Normal,Normal,Normal
REST001879,Restaurant_1879,Chennai,Chennai_Locality_14,Cloud Kitchen,Vietnamese,10.6,11:00,22:00,1026,4.2,2945,3.9,1978,4.05,1284,Luxury,73,73,41,50,28,25,12,7,287,266,265325,256158,254850,246449,55,45,Swiggy Better,Family Friendly; Parking; Dine-in,3,TRUE,TRUE,TRUE,10-10-2021,1678,Normal,Normal,Normal,Normal
REST001880,Restaurant_1880,Chennai,Chennai_Locality_12,Qsr (Quick Service),Pan-Asian,14,11:00,22:00,927,4.5,2108,3.4,2621,3.95,878,Premium,90,90,57,51,18,19,37,14,228,172,164150,122322,153890,114582,49,51,Swiggy Better,WiFi; Rooftop; Takeaway; Live Music; Vegan Options,5,FALSE,TRUE,FALSE,10-04-2021,1861,Normal,Normal,Normal,Normal
REST001881,Restaurant_1881,Chennai,Chennai_Locality_2,Food Truck,Vietnamese,4,09:00,23:00,354,3.5,350,3.7,3955,3.6,177,Budget,40,40,28,38,21,21,5,11,88,93,12305,13004,10545,11144,60,40,Zomato Better,AC; Takeaway; Dessert Bar; Private Room,4,TRUE,FALSE,TRUE,08-01-2023,1223,Normal,Normal,Normal,Normal
REST001882,Restaurant_1882,Chennai,Chennai_Locality_15,Cafe,Thai; Chinese,12.5,12:00,23:00,131,3.5,4354,3.7,1200,3.6,291,Budget,82,82,49,52,23,20,14,14,128,135,28680,31428,23432,25893,54,46,Zomato Better,AC; Outdoor Seating; Alcohol; Vegan Options; Live Music; Dine-in; Private Room,7,FALSE,TRUE,TRUE,30-03-2022,1507,Normal,Normal,Normal,Normal
REST001883,Restaurant_1883,Chennai,Chennai_Locality_11,Fine Dine,Thai,6.1,11:00,22:00,243,4,1236,3.5,3355,3.75,259,Budget,50,50,36,45,18,15,20,9,123,108,26122,23776,23047,21076,45,55,Swiggy Better,Smoking Area; Alcohol; Takeaway; Private Room; WiFi; Dessert Bar; Dine-in,7,TRUE,FALSE,FALSE,30-04-2022,1476,Normal,Normal,Normal,Normal
REST001884,Restaurant_1884,Chennai,Chennai_Locality_16,Cloud Kitchen,Chinese; Fast Food,9.8,12:00,23:00,240,4,4347,4.4,3876,4.2,225,Budget,69,69,42,48,27,28,11,21,247,272,40569,44064,32048,34680,60,40,Zomato Better,Dine-in; Vegan Options; Dessert Bar; WiFi; Bar; AC,6,TRUE,FALSE,TRUE,03-03-2026,73,Normal,Normal,Normal,Normal
REST001885,Restaurant_1885,Chennai,Chennai_Locality_11,Casual Dining,Biryani; Cafe,1.3,12:00,23:00,1646,4.3,462,3.7,2959,4,209,Budget,30,30,34,26,22,21,24,11,237,204,38635,33682,35080,30622,53,47,Swiggy Better,Family Friendly; Alcohol; Vegan Options; Live Music; Smoking Area,5,TRUE,TRUE,FALSE,16-07-2019,2495,Normal,Normal,Normal,Normal
REST001886,Restaurant_1886,Chennai,Chennai_Locality_5,Cloud Kitchen,Desserts,13.2,11:00,22:00,3484,3.9,1258,3.7,687,3.8,1310,Luxury,86,86,50,39,22,23,7,12,345,327,352521,329844,337686,315783,71,29,Swiggy Better,Smoking Area; Rooftop; WiFi; Family Friendly; Takeaway; Private Room,6,TRUE,FALSE,TRUE,17-09-2018,2797,Outlier,Normal,Normal,Normal
REST001887,Restaurant_1887,Chennai,Chennai_Locality_19,Casual Dining,Chinese,1.2,12:00,23:00,1819,4,3982,3.8,3696,3.9,543,Mid-Range,30,30,38,26,18,22,17,5,224,213,99738,90214,96378,87019,42,58,Swiggy Better,Smoking Area; Alcohol; Live Music; Takeaway; WiFi; Parking; Outdoor Seating,7,TRUE,FALSE,TRUE,19-04-2020,2217,Normal,Normal,Normal,Normal
REST001888,Restaurant_1888,Chennai,Chennai_Locality_7,Casual Dining,Seafood,11.2,11:00,23:00,770,4,2995,4.2,3424,4.1,805,Premium,76,76,38,53,19,20,20,11,198,208,129105,133952,121581,126048,48,52,Zomato Better,Dine-in; Bar; Parking,3,FALSE,TRUE,TRUE,07-03-2020,2260,Normal,Normal,Normal,Normal
REST001889,Restaurant_1889,Chennai,Chennai_Locality_3,Qsr (Quick Service),Multi-Cuisine; South Indian,12.9,08:00,23:00,1134,3.8,414,4.1,3949,3.95,1079,Premium,84,84,42,43,21,21,6,19,197,213,167924,181563,159650,172617,61,39,Zomato Better,Alcohol; Private Room; Rooftop; Takeaway; Parking; Bar; WiFi,7,FALSE,FALSE,TRUE,24-09-2021,1694,Normal,Normal,Normal,Normal
REST001890,Restaurant_1890,Chennai,Chennai_Locality_9,Food Truck,Biryani,2.1,07:00,22:00,411,4.3,2987,3.7,3409,4,439,Mid-Range,30,30,33,26,19,22,20,15,109,93,38759,31845,37124,30450,56,44,Swiggy Better,Live Music; Rooftop; Dessert Bar; Private Room; AC,5,TRUE,FALSE,FALSE,15-04-2017,3317,Normal,Normal,Normal,Normal
REST001891,Restaurant_1891,Chennai,Chennai_Locality_20,Cloud Kitchen,Mexican,13.4,11:00,22:00,2562,4.1,2316,4.3,1097,4.2,627,Mid-Range,87,87,56,47,23,24,18,19,332,348,160286,165828,145844,150690,72,28,Zomato Better,Dessert Bar; Takeaway; Alcohol; Smoking Area; AC; Private Room; WiFi,7,FALSE,TRUE,TRUE,19-02-2020,2277,Normal,Normal,Normal,Normal
REST001892,Restaurant_1892,Chennai,Chennai_Locality_2,Cloud Kitchen,Bakery; Japanese,10.1,08:00,22:00,3109,4.3,1645,4.2,642,4.25,553,Mid-Range,70,70,43,47,25,22,25,19,367,359,152213,154851,139368,142286,57,43,Zomato Better,Live Music; WiFi; Private Room; Family Friendly; Vegan Options; Smoking Area,6,FALSE,TRUE,TRUE,24-11-2017,3094,Normal,Normal,Normal,Normal
REST001893,Restaurant_1893,Chennai,Chennai_Locality_16,Casual Dining,Vietnamese; Italian,11.6,11:00,23:00,341,3.2,2846,3.7,4288,3.45,1268,Luxury,78,78,41,58,23,19,8,6,150,174,146454,178711,140604,171925,55,45,Zomato Better,Dessert Bar; Bar; Rooftop; Parking,4,FALSE,FALSE,FALSE,13-02-2026,91,Normal,Normal,Normal,Normal
REST001894,Restaurant_1894,Chennai,Chennai_Locality_15,Qsr (Quick Service),Street Food,3.3,08:00,23:00,1982,4.4,3346,4.3,2807,4.35,1049,Premium,36,36,25,32,19,20,17,19,251,246,213272,206443,208754,202015,62,38,Swiggy Better,Outdoor Seating; Parking; Takeaway; Rooftop; Alcohol,5,TRUE,FALSE,FALSE,14-05-2023,1097,Normal,Normal,Normal,Normal
REST001895,Restaurant_1895,Chennai,Chennai_Locality_5,Qsr (Quick Service),Chinese,4.7,08:00,23:00,1541,4,59,4.5,556,4.25,1022,Premium,43,43,35,32,22,21,11,28,217,245,172983,197808,168318,192540,54,46,Zomato Better,Smoking Area; Takeaway; WiFi; Rooftop; Parking; Live Music; Vegan Options,7,FALSE,FALSE,TRUE,31-10-2016,3483,Normal,Normal,Normal,Normal
REST001896,Restaurant_1896,Chennai,Chennai_Locality_20,Fine Dine,Italian; Mediterranean,1.9,12:00,22:00,1813,3.3,637,4.7,2882,4,1120,Premium,30,30,29,34,15,12,14,22,123,176,117096,173465,115251,170825,53,47,Zomato Better,WiFi; Takeaway; Dessert Bar; Family Friendly,4,TRUE,TRUE,TRUE,09-05-2019,2563,Normal,Normal,Normal,Normal
REST001897,Restaurant_1897,Chennai,Chennai_Locality_16,Cloud Kitchen,Italian,9.8,09:00,23:00,2721,4.4,818,4.3,2301,4.35,1342,Luxury,69,69,49,38,27,25,16,22,362,354,354636,356301,342147,344088,62,38,Zomato Better,Dine-in; Private Room; Family Friendly; Outdoor Seating; Vegan Options; AC; Dessert Bar,7,TRUE,TRUE,FALSE,15-04-2020,2221,Outlier,Outlier,Normal,Normal
REST001898,Restaurant_1898,Chennai,Chennai_Locality_3,Casual Dining,Thai,6,09:00,22:00,2245,4.4,1610,3.5,200,3.95,1367,Luxury,50,50,32,33,19,23,18,9,258,205,285675,215780,279225,210655,40,60,Swiggy Better,Dine-in; Live Music; Smoking Area; Dessert Bar; Rooftop,5,FALSE,TRUE,FALSE,10-05-2023,1101,Normal,Normal,Normal,Normal
REST001899,Restaurant_1899,Chennai,Chennai_Locality_2,Cafe,Italian; Vietnamese,7.9,11:00,23:00,3465,4,1462,4.1,4048,4.05,1456,Luxury,59,59,42,37,22,20,15,16,212,217,240764,252761,234510,246360,65,35,Zomato Better,Live Music; Private Room; AC; Vegan Options; Parking; Dine-in,6,FALSE,TRUE,FALSE,25-08-2024,628,Normal,Normal,Normal,Normal
REST001900,Restaurant_1900,Chennai,Chennai_Locality_9,Fine Dine,Mughlai,7.2,08:00,23:00,1490,4.1,3008,3.8,2141,3.95,1357,Luxury,56,56,42,51,14,13,24,8,148,137,172718,161740,168574,157904,52,48,Swiggy Better,Private Room; Parking; Takeaway; Live Music; Dessert Bar,5,FALSE,FALSE,TRUE,20-12-2022,1242,Normal,Normal,Normal,Normal
REST001901,Restaurant_1901,Chennai,Chennai_Locality_1,Cloud Kitchen,South Indian; South Indian,9.3,12:00,23:00,2578,4.2,100,4.3,2584,4.25,333,Mid-Range,66,66,43,51,27,24,6,12,340,349,82650,88324,71430,76807,57,43,Zomato Better,Live Music; AC; Parking; Private Room; WiFi; Dine-in; Outdoor Seating; Rooftop,8,FALSE,TRUE,TRUE,27-06-2021,1783,Normal,Normal,Normal,Normal
REST001902,Restaurant_1902,Chennai,Chennai_Locality_19,Fine Dine,Mexican,10.1,08:00,23:00,715,4.2,5000,4.7,1547,4.45,1251,Luxury,70,70,42,41,14,17,15,24,138,154,148468,159902,143638,154512,49,51,Zomato Better,Takeaway; Dessert Bar; Family Friendly; WiFi; Rooftop,5,FALSE,TRUE,FALSE,07-08-2019,2473,Normal,Normal,Normal,Normal
REST001903,Restaurant_1903,Chennai,Chennai_Locality_13,Food Truck,Street Food,5.8,08:00,23:00,448,4.3,1551,4,3517,4.15,1154,Premium,49,49,32,39,18,21,12,15,109,101,103144,92077,100474,89603,54,46,Swiggy Better,Dessert Bar; Takeaway; Live Music; Rooftop,4,FALSE,FALSE,TRUE,22-06-2017,3249,Normal,Normal,Normal,Normal
REST001904,Restaurant_1904,Chennai,Chennai_Locality_3,Cafe,Biryani; Fast Food,4.9,11:00,22:00,3049,4.2,2726,3.7,3729,3.95,740,Premium,44,44,29,32,21,22,16,13,214,188,125104,108513,120396,104377,58,42,Swiggy Better,Outdoor Seating; Parking; Smoking Area; Private Room; WiFi; Live Music; Dine-in; Vegan Options,8,FALSE,TRUE,FALSE,25-10-2017,3124,Normal,Normal,Normal,Normal
REST001905,Restaurant_1905,Chennai,Chennai_Locality_16,Casual Dining,Chinese,3.3,10:00,23:00,1203,4.1,3553,4,4372,4.05,1325,Luxury,36,36,25,24,18,21,25,13,214,209,232511,218770,228659,215008,51,49,Swiggy Better,Family Friendly; Rooftop; Parking; AC; Takeaway,5,TRUE,TRUE,TRUE,02-11-2018,2751,Normal,Normal,Normal,Normal
REST001906,Restaurant_1906,Chennai,Chennai_Locality_6,Fine Dine,Bakery; Fast Food,13.4,08:00,22:00,2961,3.1,883,3.5,1475,3.3,347,Mid-Range,87,87,55,47,13,13,10,9,130,147,39245,44377,33590,37983,48,52,Zomato Better,WiFi; Outdoor Seating; Private Room,3,FALSE,TRUE,TRUE,01-04-2019,2601,Normal,Normal,Normal,Normal
REST001907,Restaurant_1907,Chennai,Chennai_Locality_9,Cloud Kitchen,Continental,5.1,07:00,23:00,1974,3.8,1031,3.7,3227,3.75,1150,Premium,45,45,30,33,27,27,6,15,289,282,242615,236739,236113,230394,66,34,Swiggy Better,Dessert Bar; Parking; Rooftop,3,TRUE,TRUE,FALSE,14-04-2024,761,Normal,Normal,Normal,Normal
REST001908,Restaurant_1908,Chennai,Chennai_Locality_6,Food Truck,Seafood,10.7,08:00,23:00,1640,3.8,342,4.2,1710,4,543,Mid-Range,73,73,44,37,18,17,10,24,111,123,49423,55434,45372,50945,56,44,Zomato Better,Vegan Options; Family Friendly; Live Music,3,TRUE,TRUE,TRUE,27-05-2018,2910,Normal,Normal,Normal,Normal
REST001909,Restaurant_1909,Chennai,Chennai_Locality_5,Qsr (Quick Service),Seafood,7.1,12:00,23:00,2320,3.4,3130,4.3,64,3.85,523,Mid-Range,55,55,42,36,23,20,5,14,201,254,80944,106273,75417,99288,51,49,Zomato Better,Rooftop; Vegan Options; Alcohol; AC; Smoking Area; Private Room; Takeaway,7,FALSE,TRUE,FALSE,19-11-2020,2003,Normal,Normal,Normal,Normal
REST001910,Restaurant_1910,Chennai,Chennai_Locality_19,Cloud Kitchen,Korean; Korean,9.3,12:00,22:00,920,5,1020,4,4664,4.5,744,Premium,66,66,35,40,24,23,27,12,337,270,190553,154677,179432,145767,69,31,Swiggy Better,Bar; Dessert Bar; Dine-in; Rooftop; Outdoor Seating; WiFi; Takeaway,7,FALSE,FALSE,FALSE,07-01-2025,493,Normal,Normal,Normal,Normal
REST001911,Restaurant_1911,Chennai,Chennai_Locality_15,Qsr (Quick Service),Thai; Bakery,3.6,08:00,22:00,867,4.1,4144,3.9,4868,4,1388,Luxury,38,38,21,39,22,23,21,13,206,196,223023,209476,219109,205752,55,45,Swiggy Better,WiFi; Live Music; Takeaway; Rooftop; AC; Outdoor Seating; Bar; Dine-in,8,FALSE,FALSE,TRUE,10-08-2016,3565,Normal,Normal,Normal,Normal
REST001912,Restaurant_1912,Chennai,Chennai_Locality_15,Qsr (Quick Service),Vietnamese,3.5,10:00,23:00,2543,3.9,1656,3.7,650,3.8,187,Budget,37,37,29,36,17,18,5,15,236,224,36629,34348,32263,30204,46,54,Swiggy Better,Family Friendly; Parking; Vegan Options; AC,4,TRUE,FALSE,FALSE,22-02-2020,2274,Normal,Normal,Normal,Normal
REST001913,Restaurant_1913,Chennai,Chennai_Locality_17,Food Truck,Street Food; Mughlai,4.8,08:00,22:00,1077,4.4,2741,4.3,1378,4.35,357,Mid-Range,44,44,38,41,20,17,14,10,121,118,34557,34964,31895,32368,64,36,Zomato Better,Smoking Area; Alcohol; Takeaway; Private Room; Dine-in; WiFi; Dessert Bar,7,TRUE,FALSE,FALSE,23-11-2024,538,Normal,Normal,Normal,Normal
REST001914,Restaurant_1914,Chennai,Chennai_Locality_12,Cafe,Italian,11.9,09:00,22:00,2317,3.7,2191,3.5,3935,3.6,1438,Luxury,79,79,48,51,19,18,11,9,175,165,203836,194561,196924,188043,57,43,Swiggy Better,Smoking Area; Outdoor Seating; Private Room,3,FALSE,FALSE,TRUE,20-03-2021,1882,Normal,Normal,Normal,Normal
REST001915,Restaurant_1915,Chennai,Chennai_Locality_6,Qsr (Quick Service),Desserts; Korean,4.6,11:00,23:00,897,4.3,2086,4,224,4.15,1249,Luxury,42,42,39,32,19,19,17,22,217,202,219536,204361,214979,200119,59,41,Swiggy Better,Dessert Bar; Parking; Rooftop; Smoking Area; Outdoor Seating; Family Friendly; AC,7,TRUE,TRUE,TRUE,30-11-2019,2358,Normal,Normal,Normal,Normal
REST001916,Restaurant_1916,Chennai,Chennai_Locality_6,Food Truck,Lebanese,2.7,10:00,23:00,3238,4.2,1317,4.2,4408,4.2,230,Budget,33,33,25,26,21,22,10,23,145,145,26346,26013,23954,23620,48,52,Swiggy Better,Live Music; Parking; Takeaway; Dessert Bar; Private Room; Vegan Options; Rooftop; Alcohol,8,FALSE,FALSE,TRUE,03-01-2019,2689,Normal,Normal,Normal,Normal
REST001917,Restaurant_1917,Chennai,Chennai_Locality_5,Casual Dining,Italian,10.2,08:00,22:00,1464,3.5,4363,4,3198,3.75,255,Budget,71,71,42,52,20,19,12,15,189,216,38556,44614,31846,36946,47,53,Zomato Better,Live Music; Family Friendly; Takeaway; Private Room; Outdoor Seating,5,TRUE,TRUE,TRUE,30-08-2022,1354,Normal,Normal,Normal,Normal
REST001918,Restaurant_1918,Chennai,Chennai_Locality_7,Casual Dining,Cafe,13.9,09:00,23:00,793,3.4,2235,3.7,3655,3.55,664,Mid-Range,89,89,54,51,18,23,10,6,169,184,92017,94075,84496,85887,54,46,Zomato Better,AC; Alcohol; Live Music; Vegan Options; WiFi; Private Room; Dessert Bar,7,TRUE,TRUE,FALSE,31-08-2021,1718,Normal,Normal,Normal,Normal
REST001919,Restaurant_1919,Chennai,Chennai_Locality_7,Casual Dining,Chinese,0.8,11:00,22:00,3636,4.6,2559,4,4666,4.3,390,Mid-Range,30,30,26,31,19,22,32,23,310,269,97929,81829,93279,77794,46,54,Swiggy Better,Takeaway; Live Music; AC; WiFi; Rooftop; Private Room,6,FALSE,TRUE,FALSE,29-11-2017,3089,Normal,Normal,Normal,Normal
REST001920,Restaurant_1920,Chennai,Chennai_Locality_5,Qsr (Quick Service),Fast Food,3.6,09:00,22:00,3640,4.2,2639,3.6,1541,3.9,1369,Luxury,38,38,25,34,19,22,21,12,283,242,313815,258412,308438,253814,49,51,Swiggy Better,Parking; Alcohol; Live Music; Dessert Bar; Rooftop; Smoking Area,6,TRUE,TRUE,FALSE,14-10-2018,2770,Normal,Normal,Normal,Normal
REST001921,Restaurant_1921,Chennai,Chennai_Locality_1,Fine Dine,Biryani,14.3,07:00,22:00,1211,4.2,635,4.6,2659,4.4,725,Premium,91,91,57,54,15,12,24,30,146,160,89972,102080,83329,94800,55,45,Zomato Better,Takeaway; AC; Live Music,3,TRUE,FALSE,TRUE,05-03-2019,2628,Normal,Normal,Normal,Normal
REST001922,Restaurant_1922,Chennai,Chennai_Locality_4,Casual Dining,Lebanese,4.2,07:00,23:00,3575,4.7,3261,4.7,1656,4.7,996,Premium,41,41,36,32,21,18,32,28,315,315,247854,257266,241397,250809,54,46,Zomato Better,Parking; WiFi; Live Music; AC; Family Friendly; Bar; Alcohol; Dessert Bar,8,FALSE,FALSE,FALSE,24-11-2018,2729,Normal,Normal,Normal,Normal
REST001923,Restaurant_1923,Chennai,Chennai_Locality_13,Cloud Kitchen,Multi-Cuisine; Fast Food,9.1,12:00,22:00,1702,4.7,1914,4,1698,4.35,601,Mid-Range,65,65,47,48,27,26,24,13,347,295,152239,131198,140961,121610,66,34,Swiggy Better,Dine-in; Outdoor Seating; Dessert Bar; AC; Rooftop; Family Friendly,6,TRUE,FALSE,FALSE,01-07-2025,318,Normal,Normal,Normal,Normal
REST001924,Restaurant_1924,Chennai,Chennai_Locality_12,Food Truck,Seafood; Japanese,2.2,10:00,23:00,3039,3.8,3416,4.1,350,3.95,577,Mid-Range,31,31,23,27,21,19,11,15,129,139,58802,64964,56802,62809,52,48,Zomato Better,Alcohol; Family Friendly; Vegan Options; Parking,4,FALSE,TRUE,TRUE,06-11-2022,1286,Normal,Normal,Normal,Normal
